CASE_GROUP_ID	STUDENT_ID	ACTION	ERROR	PRE_STATE	POST_STATE	STATE_LABEL	ACTION_LABEL	GOAL
Croy_Fall_2009	7.7757E+13	SIMP~	0	K>M,Z>R,~(K>R),~(~KvR),~~K,~~K&~R\K,K>M,K,K>~R,K,Kv~R,~K,M&~Z,M,~Z,Z>R,~R,~K>R,~R,~~K>~R,~~K	K>M,Z>R,~(K>R),~(~KvR),~R,~~K,~~K&~R\K,K>M,K,K>~R,K,Kv~R,~K,M&~Z,M,~Z,Z>R,~R,~K>R,~R,~~K>~R,~~K	~R	SIMP~	1
Croy_Fall_2009	7.8668E+15	TRANS&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~M>~K\M&~Z	~M>~K	TRANS&	0
Croy_Fall_2009	7.8668E+15	TRANS	0	K>M,Z>R,~(K>R),~M>~K\M&~Z	K>M,Z>R,~(K>R),~M>~K,~R>~Z\M&~Z	~R>~Z	TRANS	0
Croy_Fall_2009	7.8668E+15	CONJ	0	K>M,Z>R,~(K>R),~M>~K,~R>~Z\M&~Z	K>M,Z>R,~(K>R),~M>~K,~R>~Z\M&~Z,M,~Z	M,~Z	CONJ	0
Croy_Fall_2009	7.8668E+15	Del	0	K>M,Z>R,~(K>R),~M>~K,~R>~Z\M&~Z,M,~Z	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z		Del	0
Croy_Fall_2009	7.8668E+15	Del	0	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z		Del	0
Croy_Fall_2009	7.8668E+15	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	p>M,p	MP	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,p>M,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,K	INST	0
Croy_Fall_2009	7.8668E+15	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z		Constr	0
Croy_Fall_2009	7.8668E+15	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	Z>q,~q	MT	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>q,~q	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	Z>R,~R	INST	0
Croy_Fall_2009	7.8668E+15	MT	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	R>q,~q	MT	0
Croy_Fall_2009	7.8668E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Del	0
Croy_Fall_2009	7.8668E+15	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Del	0
Croy_Fall_2009	7.8668E+15	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,Z>R,~R		Constr	0
Croy_Fall_2009	7.8668E+15	TRANS&	19	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		TRANS&	0
Croy_Fall_2009	7.8668E+15	CONJ	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ	0
Croy_Fall_2009	7.8668E+15	TRANS	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z	~R>~Z	TRANS	0
Croy_Fall_2009	7.8668E+15	CONJ&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ&	0
Croy_Fall_2009	7.8668E+15	TRANS	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z	~R>~Z	TRANS	0
Croy_Fall_2009	7.8668E+15	MP	0	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,p>~Z,p	p>~Z,p	MP	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,p>~Z,p	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,~R>~Z,~R	~R>~Z,~R	INST	0
Croy_Fall_2009	7.8668E+15	MP	0	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,~R>~Z,~R	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,p>M,p,~R>~Z,~R	p>M,p	MP	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R),~R>~Z\M&~Z,M,~Z,p>M,p,~R>~Z,~R	K>M,Z>R,~(K>R),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R	K>M,K	INST	0
Croy_Fall_2009	7.8668E+15	TRANS	0	K>M,Z>R,~(K>R),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R	~(~R>~K)	TRANS	0
Croy_Fall_2009	7.8668E+15	Constr	0	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R		Constr	0
Croy_Fall_2009	7.8668E+15	MT	0	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>q,~q,~R>~Z,~R	R>q,~q	MT	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>q,~q,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>K,~K,~R>~Z,~R	R>K,~K	INST	0
Croy_Fall_2009	7.8668E+15	MP	0	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>K,~K,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>K,~K,p>~K,p,~R>~Z,~R	p>~K,p	MP	0
Croy_Fall_2009	7.8668E+15	INST	0	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>K,~K,p>~K,p,~R>~Z,~R	K>M,Z>R,~(K>R),~(~R>~K),~R>~Z\K>M,K,M&~Z,M,~Z,R>K,~K,p>~K,p,~R>~Z,~R		INST	0
Croy_Fall_2009	8.3667E+13	CONJ&	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z	M,~Z	CONJ&	0
Croy_Fall_2009	8.3667E+13	MT	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>q,~q	Z>q,~q	MT	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>q,~q	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R	Z>R,~R	INST	0
Croy_Fall_2009	8.3667E+13	MT	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>q,~q,Z>R,~R	R>q,~q	MT	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>q,~q,Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	R>(K>R),~(K>R)	INST	0
Croy_Fall_2009	8.3667E+13	Extr	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R		Extr	0
Croy_Fall_2009	8.3667E+13	MP	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R,p>M,p	p>M,p	MP	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R,p>M,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	K>M,K	INST	0
Croy_Fall_2009	8.3667E+13	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R		Constr	0
Croy_Fall_2009	8.3667E+13	MP	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R,p>K,p	p>K,p	MP	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),Z>R,~R,p>K,p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R	R>K,R	INST	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Constr	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R		Constr	0
Croy_Fall_2009	8.3667E+13	HS	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,R>q,q>(K>R),Z>R,~R	R>q,q>(K>R)	HS	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,R,R>q,q>(K>R),Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	R>K,K>(K>R)	INST	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Extr	51	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Extr	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R,p>(Z>(K>R)),p	p>(Z>(K>R)),p	INST	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R,p>(Z>(K>R)),p	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	M>(Z>(K>R)),M	INST	0
Croy_Fall_2009	8.3667E+13	HS	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>q,q>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	M>q,q>(Z>(K>R))	HS	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>q,q>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	M>K,K>(Z>(K>R))	INST	0
Croy_Fall_2009	8.3667E+13	SIMP	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R,p&(K>(Z>(K>R)))	p&(K>(Z>(K>R)))	SIMP	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R,p&(K>(Z>(K>R)))	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	SIMP	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		SIMP	0
Croy_Fall_2009	8.3667E+13	DS	1	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		DS	0
Croy_Fall_2009	8.3667E+13	MT	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		MT	0
Croy_Fall_2009	8.3667E+13	CD	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		CD	0
Croy_Fall_2009	8.3667E+13	HS	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),M>q,q>K,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	M>q,q>K	HS	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),M>q,q>K,R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	ABS	4	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		ABS	0
Croy_Fall_2009	8.3667E+13	ABS	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>(K&M),K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>(K&M)	ABS	0
Croy_Fall_2009	8.3667E+13	Del	0	K>(K&M),K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		Del	0
Croy_Fall_2009	8.3667E+13	EXP	19	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R	K>M,Z>R,~(K>R)\K>M,K,M&~Z,M,~Z,M>(Z>(K>R)),M,M>K,K>(Z>(K>R)),R>(K>R),~(K>R),R>K,K>(K>R),R>K,R,Z>R,~R		EXP	0
Croy_Fall_2009	8.3667E+13	SIMP&	6	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		SIMP&	0
Croy_Fall_2009	8.3667E+13	ADD	6	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		ADD	0
Croy_Fall_2009	8.3667E+13	DEM	4	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		DEM	0
Croy_Fall_2009	8.3667E+13	Constr	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		Constr	0
Croy_Fall_2009	8.3667E+13	DEM	19	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		DEM	0
Croy_Fall_2009	8.3667E+13	IMPL	19	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R)\M&~Z		IMPL	0
Croy_Fall_2009	8.3667E+13	IMPL	0	K>M,Z>R,~(K>R)\M&~Z	K>M,Z>R,~(K>R),~KvM\M&~Z	~KvM	IMPL	0
Croy_Fall_2009	8.3667E+13	DS	19	K>M,Z>R,~(K>R),~KvM\M&~Z	K>M,Z>R,~(K>R),~KvM\M&~Z		DS	0
Croy_Fall_2009	8.3667E+13	DN	19	K>M,Z>R,~(K>R),~KvM\M&~Z	K>M,Z>R,~(K>R),~KvM\M&~Z		DN	0
Croy_Fall_2009	8.3667E+13	IMPL	0	K>M,Z>R,~(K>R),~KvM\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	~ZvR	IMPL	0
Croy_Fall_2009	8.3667E+13	TRANS	19	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z		TRANS	0
Croy_Fall_2009	8.3667E+13	DS	19	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z		DS	0
Croy_Fall_2009	8.3667E+13	CONJ	6	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z		CONJ	0
Croy_Fall_2009	8.3667E+13	CONJ	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z	M,~Z	CONJ	0
Croy_Fall_2009	8.3667E+13	Extr	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z		Extr	0
Croy_Fall_2009	8.3667E+13	DS	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,pvM,~p	pvM,~p	DS	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,pvM,~p	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	~KvM,~~K	INST	0
Croy_Fall_2009	8.3667E+13	DN	19	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K		DN	0
Croy_Fall_2009	8.3667E+13	Constr	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K		Constr	0
Croy_Fall_2009	8.3667E+13	IMPL	0	K>M,Z>R,~(K>R),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	~(~KvR)	IMPL	0
Croy_Fall_2009	8.3667E+13	MT	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>q,~q,~KvM,~~K	~K>q,~q	MT	0
Croy_Fall_2009	8.3667E+13	INST	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>q,~q,~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K	~K>(~KvR),~(~KvR)	INST	0
Croy_Fall_2009	8.3667E+13	Constr	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K		Constr	0
Croy_Fall_2009	8.3667E+13	ADD	19	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K		ADD	0
Croy_Fall_2009	8.3667E+13	DEM	19	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K		DEM	0
Croy_Fall_2009	8.3667E+13	HS	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~K>q,q>(~KvR),~KvM,~~K	~K>q,q>(~KvR)	HS	0
Croy_Fall_2009	8.3667E+13	Del	0	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~K>q,q>(~KvR),~KvM,~~K	K>M,Z>R,~(K>R),~(~KvR),~KvM,~ZvR\M&~Z,M,~Z,~K>(~KvR),~(~KvR),~KvM,~~K		Del	0
